Name,Gender,Eye Color,Hair Color,Superpowers,Weakness,Alignment,Status,Identity,Race,Skin Color,Can_Fly,Has_Claws,Healing_Factor,Uses_Magic,Wears_Armor,Super_Strength,Telepathy,Super_Speed,Shoots_Webs,Vulnerable_to_Magic,Vulnerable_to_Physical,Vulnerable_to_Energy,Is_Marvel,Is_DC,Is_X_Men,Is_Avenger,Is_Batman_Family,Is_Spider_Man_Family,Is_Fantastic_Four
Ralph Mortimer (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Neutral,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Redcoat (Earth-616),Male,Unknown,White,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Robert Newell (Earth-616),Male,Unknown,Brown,| Abilities               =,Human mortality / Physical trauma,Bad,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Ross Palmer (Earth-616),Male,Unknown,Brown,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Roy Clark (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Roy James (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sari Tartar (Earth-616),Unknown,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sidney Onselm (Earth-616),Male,Unknown,Bald / No Hair,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sidney Otis (Earth-616),Male,Unknown,Bald / No Hair,| Abilities               =,Human mortality / Physical trauma,Bad,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Silas Stevens (Earth-616),Male,Unknown,Black,| Abilities               = Silas Stevens is an expert lip reader.,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sparkles Labelle (Earth-616),Female,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Spectacles (Earth-616),Male,Unknown,Black,No known paranormal powers,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Starra (Earth-616),Female,Unknown,Brown,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Stillface (Earth-616),Male,Unknown,Brown,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sultan of Bangook (Earth-616),Male,Unknown,Black,| Abilities               = The Sultan of Bangook is an expert conman who can use his charm to seduce women easily.,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Sun Yat (Earth-616),Male,Unknown,White,| Abilities               =,Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Susan Dane (Earth-616),Female,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Thief of Bagdad (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Tom Clayton (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Vincent King (Earth-616),Male,Unknown,Unknown,| Abilities               =,Human mortality / Physical trauma,Neutral,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Waldo Evans (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Walter Clark (Earth-616),Male,Unknown,Grey,| Abilities               =,Human mortality / Physical trauma,Neutral,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
White Flower (Earth-616),Female,Unknown,Red,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Yvette Bourbon (Earth-616),Female,Unknown,White,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Zagana (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Ace Turmbull (Earth-616),Male,Unknown,Grey,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Alice Graham (Earth-616),Female,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Neutral,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Billy Glow (Earth-616),Male,Unknown,White,| Abilities               =,Human mortality / Physical trauma,Good,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Black Patch (Sub-Mariner Foe) (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Blackbeard (1940s Pirate) (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Blackie Malkin (Earth-616),Unknown,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Bokk (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Bowery Bennie (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Bull Gresham (Earth-616),Male,Blue,Brown,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Canyon Pete (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Cecil Babylon (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Chester Berry (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Curly (fisherman) (Earth-616),Male,Unknown,Bald / No Hair,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Damon Malone (Earth-616),Male,Unknown,Red,| Abilities               =,Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
David Larnum (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Demarest Dodds (Earth-616),Male,Blue,White,| Abilities               =,Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
